ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1541,,"Una medaglia da un Cerberusmon.
Rarità: ★★★★","沙路比獸的獎牌
稀有度：★★★★",,"케르베로스몬 메달
레어리티 : ★★★★","Eine Medaille von einem Cerberusmon.
Seltenheit: ★★★★"
1542,,"Una medaglia da un Geremon.
Rarità: ★★★","庸俗獸的獎牌
稀有度：★★★",,"옐로우워매몬 메달
레어리티 : ★★★","Eine Medaille von einem Geremon.
Seltenheit: ★★★"
1543,,"Una medaglia di un Kenkimon.
Rarità: ★★★★★","工程機械獸的獎牌
稀有度：★★★★★",,"크레인몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Kenkimon.
Seltenheit: ★★★★★"
1544,,"Una medaglia da un Coredramon (Blu).
Rarità: ★★★","藍核龍獸的獎牌
稀有度：★★★",,"코어드라몬(청) 메달
레어리티 : ★★★","Eine Medaille von einem Coredramon
(Blau). Seltenheit: ★★★"
1545,,"Una medaglia da un Coredramon (Verde).
Rarità: ★★★","綠核龍獸的獎牌
稀有度：★★★",,"코어드라몬(녹) 메달
레어리티 : ★★★","Eine Medaille von einem Coredramon
(Grün). Seltenheit: ★★★"
1546,,"Una medaglia da un Kogamon.
Rarità: ★★★","甲賀獸的獎牌
稀有度：★★★",,"코가몬 메달
레어리티 : ★★★","Eine Medaille von einem Kogamon.
Seltenheit: ★★★"
1547,,"Una medaglia da un Monmon.
Rarità: ★★","小猴獸的獎牌
稀有度：★★",,"코에몬 메달
레어리티 : ★★","Eine Medaille von einem Monmon.
Seltenheit: ★★"
1548,,"Una medaglia da Goatmon.
Rarità: ★★★★★","黑羊獸的獎牌
稀有度：★★★★★",,"고트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Goatmon.
Seltenheit: ★★★★★"
1549,,"Una medaglia di un KoKabuterimon.
Rarità: ★★","小獨角仙獸的獎牌
稀有度：★★",,"코캅테리몬 메달
레어리티 : ★★","Eine Medaille von einem KoKabuterimon.
Seltenheit: ★★"
1550,,"Una medaglia da un Roachmon.
Rarità: ★★★","蟑螂獸的獎牌
稀有度：★★",,"로오치몬 메달
레어리티 : ★★★","Eine Medaille von einem Roachmon.
Seltenheit: ★★★"
1551,,"Una medaglia da un Reapermon.
Rarità: ★★★★★","獄門獸的獎牌
稀有度：★★★★★",,"고크몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Reapermon.
Seltenheit: ★★★★★"
1552,,"Una medaglia di un Commandramon.
Rarità: ★★","卡曼龍獸的獎牌
稀有度：★★",,"코만드라몬 메달
레어리티 : ★★","Eine Medaille von einem Commandramon.
Seltenheit: ★★"
1553,,"Una medaglia di un Kongoumon.
Rarità: ★★★★★","金剛獸的獎牌
稀有度：★★★★★",,"콩고몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Kongoumon.
Seltenheit: ★★★★★"
1554,,"Una medaglia da un Searchmon.
Rarità: ★★★★★","薩奇獸的獎牌
稀有度：★★★★★",,"서치몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Searchmon.
Seltenheit: ★★★★★"
1555,,"Una medaglia da uno Psychemon.
Rarità: ★★","迷幻獸的獎牌
稀有度：★★",,"사이케몬 메달
레어리티 : ★★","Eine Medaille von einem Psychemon.
Seltenheit: ★★"
1556,,"Una medaglia da un Weedmon.
Rarità: ★★★","雜草獸的獎牌
稀有度：★★★",,"그린베지몬 메달
레어리티 : ★★★","Eine Medaille von einem Zassoumon.
Seltenheit: ★★★"
1557,,"Una medaglia da un Salamandermon.
Rarità: ★★★★★","沙羅曼蛇獸的獎牌
稀有度：★★★★★",,"사라만다몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Salamandermon.
Seltenheit: ★★★★★"
1558,,"Una medaglia di un Sangloupmon.
Rarità: ★★★","血狼獸的獎牌
稀有度：★★★",,"상굴몬 메달
레어리티 : ★★★","Eine Medaille von einem Sangloupmon.
Seltenheit: ★★★"
1559,,"Una medaglia di Zanbamon.
Rarità: ★★★★★","斬伐獸的獎牌
稀有度：★★★",,"황금무사몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Zanbamon.
Seltenheit: ★★★★★"
1560,,"Una medaglia da un Sunmon.
Rarità: ★","日光獸的獎牌
稀有度：★",,"선몬 메달
레어리티 : ★","Eine Medaille von einem Sunmon.
Seltenheit: ★"
1561,,"Una medaglia da un Seasarmon.
Rarità: ★★★","風獅獸的獎牌
稀有度：★★★",,"시샤몬 메달
레어리티 : ★★★","Eine Medaille von einem Seasarmon.
Seltenheit: ★★★"
1562,,"Una medaglia da un Sheepmon.
Rarità: ★★★★★","綿羊獸的獎牌
稀有度：★★★★★",,"메리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Sheepmon.
Seltenheit: ★★★★★"
1563,,"Una medaglia di un Seahomon.
Rarità: ★★★★★","海馬獸的獎牌
稀有度：★★★★★",,"해마몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Seahomon.
Seltenheit: ★★★★★"
1564,,"Una medaglia di Coelamon.
Rarità: ★★★","希拉獸的獎牌
稀有度：★★★",,"씨라몬 메달
레어리티 : ★★★","Eine Medaille von einem Coelamon.
Seltenheit: ★★★"
1565,,"Una medaglia da un Sealsdramon.
Rarità: ★★★","特戰龍獸的獎牌
稀有度：★★★",,"실즈드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Sealdramon.
Seltenheit: ★★★"
1566,,"Una medaglia da uno Shadramon.
Rarità: ★★★★★","影龍獸的獎牌
稀有度：★★★★★",,"샤드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Shadramon.
Seltenheit: ★★★★★"
1567,,"Una medaglia da un JetSilphymon.
Rarità: ★★★★★","風車人面戰鷹獸的獎牌
稀有度：★★★★★",,"제트실피드몬 메달
레어리티 : ★★★★★","Eine Medaille von einem JetSilphymon.
Seltenheit: ★★★★★"
1568,,"Una medaglia da uno ShimaUnimon.
Rarità: ★★★","獨角斑馬獸的獎牌
稀有度：★★★",,"얼룩유니몬 메달
레어리티 : ★★★","Eine Medaille von einem ShimaUnimon.
Seltenheit: ★★★"
1569,,"Una medaglia da uno Xiaomon.
Rarità: ★","夏奧獸的獎牌
稀有度：★",,"샤오몬 메달
레어리티 : ★","Eine Medaille von einem Xiaomon.
Seltenheit: ★"
1570,,"Una medaglia da un JungleMoyjamon.
Rarità: ★★★","叢林毛人獸的獎牌
稀有度：★★★",,"정글모털몬 메달
레어리티 : ★★★","Eine Medaille von einem JungleMojyamon.
Seltenheit: ★★★"
1571,,"Una medaglia di un JewelBeemon.
Rarità: ★★★★","寶石蜂獸的獎牌
稀有度：★★★★",,"주엘비몬 메달
레어리티 : ★★★★","Eine Medaille von einem JewelBeemon.
Seltenheit: ★★★★"
1572,,"Una medaglia di Suijinmon.
Rarità: ★★★★★","水神獸的獎牌
稀有度：★★★★★",,"수신몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Suijinmon.
Seltenheit: ★★★★★"
1573,,"Una medaglia da un Swimmon.
Rarità: ★★","游泳獸的獎牌
稀有度：★★",,"스윔몬 메달
레어리티 : ★★","Eine Medaille von einem Swimmon.
Seltenheit: ★★"
1574,,"Una medaglia da uno SkullBaluchimon.
Rarità: ★★★★","骨犀獸的獎牌
稀有度：★★★★",,"스컬벌키몬 메달
레어리티 : ★★★★","Eine Medaille von einem SkullBaluchimon.
Seltenheit: ★★★★"
1575,,"Una medaglia di uno SkullScorpiomon.
Rarità: ★★★★","毒蠍獸的獎牌
稀有度：★★★★",,"전갈몬 메달
레어리티 : ★★★★","Eine Medaille von einem SkullScorpiomon.
Seltenheit: ★★★★"
1576,,"Una medaglia di uno Strabimon.
Rarità: ★★★★★","斯特拉比獸的獎牌
稀有度：★★★★★",,"스트라비몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Strabimon.
Seltenheit: ★★★★★"
1577,,"Una medaglia da uno SnowGoblimon.
Rarità: ★★","冰雪野人獸的獎牌
稀有度：★★",,"스노우고부리몬 메달
레어리티 : ★★","Eine Medaille von einem SnowGoburimon.
Seltenheit: ★★"
1578,,"Una medaglia da uno Spinomon.
Rarità: ★★★★★","棘龍獸的獎牌
稀有度：★★★★★",,"스피노몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Spinomon.
Seltenheit: ★★★★★"
1579,,"Una medaglia di un Zurumon.
Rarità: ★","狡猾獸的獎牌
稀有度：★",,"얍실몬 메달
레어리티 : ★","Eine Medaille von einem Zurumon.
Seltenheit: ★"
1580,,"Una medaglia da uno Swanmon.
Rarità: ★★★★★","天鵝獸的獎牌
稀有度：★★★★★",,"백조몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Swanmon.
Seltenheit: ★★★★★"
1581,,"Una medaglia da un SaviorHuckmon.
Rarità: ★★★★","救星漢克獸的獎牌
稀有度：★★★★",,"세이버헉몬 메달
레어리티 : ★★★★","Eine Medaille von einem SaviorHackmon.
Seltenheit: ★★★★"
1582,,"Una medaglia da un Saberdramon.
Rarità: ★★★","凶爪巴多拉獸的獎牌
稀有度：★★★",,"블랙버드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Saberdramon.
Seltenheit: ★★★"
1583,,"Una medaglia da un Sethmon.
Rarità: ★★★★★","賽特獸的獎牌
稀有度：★★★★★",,"세트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Sethmon.
Seltenheit: ★★★★★"
1584,,"Una medaglia da un Soulmon.
Rarità: ★★★","靈魂獸的獎牌
稀有度：★★★",,"소울몬 메달
레어리티 : ★★★","Eine Medaille von einem Soulmon.
Seltenheit: ★★★"
1585,,"Una medaglia da un Solarmon.
Rarità: ★★","太陽獸的獎牌
稀有度：★★",,"황금톱니몬 메달
레어리티 : ★★","Eine Medaille von einem Solarmon.
Seltenheit: ★★"
1586,,"Una medaglia da un DarkSuperStarmon.
Rarità: ★★★★","暗黑超級流星獸的獎牌
稀有度：★★★★",,"다크슈퍼스타몬 메달
레어리티 : ★★★★","Medaille von einem DarkSuperStarmon. 
Seltenheit: ★★★★"
1587,,"Una medaglia da un DarkLizardmon.
Rarità: ★★★","暗黑蜥蜴獸的獎牌
稀有度：★★★",,"다크리자몬 메달
레어리티 : ★★★","Eine Medaille von einem Darkrizamon.
Seltenheit: ★★★"
1588,,"Una medaglia da un TyrantKabuterimon.
Rarità: ★★★★★","暴君比多獸的獎牌
稀有度：★★★★★",,"타이런트캅테리몬 메달
레어리티 : ★★★★★","Medaille von einem TyrantKabuterimon.
Seltenheit: ★★★★★"
1589,,"Una medaglia da un Tuskmon.
Rarità: ★★★","大角獸的獎牌
稀有度：★★★",,"태스크몬 메달
레어리티 : ★★★","Eine Medaille von einem Tuskmon.
Seltenheit: ★★★"
1590,,"Una medaglia da un Tankdramon.
Rarità: ★★★★","坦克龍獸的獎牌
稀有度：★★★★",,"탱크드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Tankdramon.
Seltenheit: ★★★★"
1591,,"Una medaglia da un Choromon.
Rarità: ★","巧洛獸的獎牌
稀有度：★",,"뽈뽈몬 메달
레어리티 : ★","Eine Medaille von einem Choromon.
Seltenheit: ★"
1592,,"Una medaglia da un Tsukaimon.
Rarità: ★★","使魔獸的獎牌
稀有度：★★",,"츄카이몬 메달
레어리티 : ★★","Eine Medaille von einem Tsukaimon.
Seltenheit: ★★"
1593,,"Una medaglia di un MudFrigimon.
Rarità: ★★★","泥人獸的獎牌
稀有度：★★★",,"머드프리지몬 메달
레어리티 : ★★★","Eine Medaille von einem MudFrigimon.
Seltenheit: ★★★"
1594,,"Una medaglia da un Diatrymon.
Rarità: ★★★","冠恐鳥獸的獎牌
稀有度：★★★",,"디아트리몬 메달
레어리티 : ★★★","Eine Medaille von einem Diatrymon.
Seltenheit: ★★★"
1595,,"Una medaglia di un Dinotigermon.
Rarità: ★★★★★","恐獅王獸的獎牌
稀有度：★★★★★",,"다이노타이거몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Dinotigermon.
Seltenheit: ★★★★★"
1596,,"Una medaglia di un Dinohyumon.
Rarità: ★★★","龍人獸的獎牌
稀有度：★★★",,"다이노휴몬 메달
레어리티 : ★★★","Eine Medaille von einem Dinohyumon.
Seltenheit: ★★★"
1597,,"Una medaglia di Dinorexmon.
Rarità: ★★★★★","恐王龍獸的獎牌
稀有度：★★★★★",,"다이노렉스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Dinorexmon.
Seltenheit: ★★★★★"
1598,,"Una medaglia di Tylomon.
Rarità: ★★★★★","海王龍獸的獎牌
稀有度：★★★★★",,"티로몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Tylomon.
Seltenheit: ★★★★★"
1599,,"Una medaglia da un Devitamamon.
Rarità: ★★★★★","惡魔蛋蛋獸的獎牌
稀有度：★★★★★",,"데블타몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Devitamamon.
Seltenheit: ★★★★★"
1600,,"Una medaglia di un Depthmon.
Rarità: ★★★★★","深海獸的獎牌
稀有度：★★★★★",,"마린몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Depthmon.
Seltenheit: ★★★★★"
1601,,"Una medaglia di un ToyAgumon (Black).
Rarità: ★★","黑積木亞古獸的獎牌
稀有度：★★",,"토이아구몬(흑) 메달
레어리티 : ★★","Eine Medaille von einem ToyAgumon
(Schwarz). Seltenheit: ★★"
1602,,"Una medaglia da un Doumon.
Rarità: ★★★★","道師獸的獎牌
稀有度：★★★★",,"도우몬 메달
레어리티 : ★★★★","Eine Medaille von einem Doumon.
Seltenheit: ★★★★"
1603,,"Una medaglia da un Turuiemon.
Rarità: ★★★","兔爺獸的獎牌
稀有度：★★★",,"토리에몬 메달
레어리티 : ★★★","Eine Medaille von einem Turuiemon.
Seltenheit: ★★★"
1604,,"Una medaglia da un Togemogumon.
Rarità: ★★★★★","刺鼠獸的獎牌
稀有度：★★★★★",,"도치몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Togemogumon.
Seltenheit: ★★★★★"
1605,,"Una medaglia da un Doggymon.
Rarità: ★★★","瘋狗獸的獎牌
稀有度：★★★",,"도그몬 메달
레어리티 : ★★★","Eine Medaille von einem Doggymon.
Seltenheit: ★★★"
1606,,"Una medaglia da un TobuCatmon.
Rarità: ★★★","雄貓獸的獎牌
稀有度：★★★",,"토브캐트몬 메달
레어리티 : ★★★","Eine Medaille von einem Tobucatmon.
Seltenheit: ★★★"
1607,,"Una medaglia da un Dracomon.
Rarità: ★★","天龍獸的獎牌
稀有度：★★",,"드라코몬 메달
레어리티 : ★★","Eine Medaille von einem Dracomon.
Seltenheit: ★★"
1608,,"Una medaglia di Triceramon.
Rarità: ★★★★","三觭龍獸的獎牌
稀有度：★★★★",,"트리케라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Triceramon.
Seltenheit: ★★★★"
1609,,"Una medaglia di KnightChessmon (Nero).
Rarità: ★★★","黑棋獸的獎牌
稀有度：★★★",,"나이트체스몬(흑) 메달
레어리티 : ★★★","Eine Medaille von einem KnightChessmon
(Schwarz). Seltenheit: ★★★"
1610,,"Una medaglia da un KnightChessmon (Bianco).
Rarità: ★★★","白棋獸的獎牌
稀有度：★★★",,"나이트체스몬(백) 메달
레어리티 : ★★★","Eine Medaille von einem KnightChessmon
(Weiß). Seltenheit: ★★★"
1611,,"Una medaglia da un NiseDrimogemon.
Rarità: ★★★","假鑽地獸的獎牌
稀有度：★★★",,"수염두리몬 메달
레어리티 : ★★★","Eine Medaille von einem NiseDrimogemon.
Seltenheit: ★★★"
1612,,"Una medaglia di un NeoDevimon.
Rarità: ★★★★","新種惡魔獸的獎牌
稀有度：★★★★",,"네오데블몬 메달
레어리티 : ★★★★","Eine Medaille von einem NeoDevimon.
Seltenheit: ★★★★"
1613,,"Una medaglia di un Nohemon.
Rarità: ★★★★★","草人獸的獎牌
稀有度：★★★★★",,"허수아비몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Nohemon.
Seltenheit: ★★★★★"
1614,,"Una medaglia da un Harpymon.
Rarità: ★★★★★","哈比獸的獎牌
稀有度：★★★★★",,"하피몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Harpymon.
Seltenheit: ★★★★★"
1615,,"Una medaglia da PileVolcamon.
Rarità: ★★★★★","摔跤火山獸的獎牌
稀有度：★★★★★",,"파일볼케몬 메달
레어리티 : ★★★★★","Eine Medaille von einem PileVolcanomon.
Seltenheit: ★★★★★"
1616,,"Una medaglia di un BaoHuckmon.
Rarità: ★★★","巴歐漢克獸的獎牌
稀有度：★★★",,"바오헉몬 메달
레어리티 : ★★★","Eine Medaille von einem BaoHackmon.
Seltenheit: ★★★"
1617,,"Una medaglia da un Paomon.
Rarità: ★","巴歐獸的獎牌
稀有度：★",,"파오몬 메달
레어리티 : ★","Eine Medaille von einem Paomon.
Seltenheit: ★"
1618,,"Una medaglia di Butterflymon.
Rarità: ★★★★★","蝴蝶獸的獎牌
稀有度：★★★★★",,"나비몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Butterflymon.
Seltenheit: ★★★★★"
1619,,"Una medaglia da un Pafumon.
Rarità: ★","膨膨獸的獎牌
稀有度：★",,"파후몬 메달
레어리티 : ★","Eine Medaille von einem Puffmon.
Seltenheit: ★"
1620,,"Una medaglia da un Parasimon.
Rarità: ★★★★★","寄生蟲獸的獎牌
稀有度：★★★★★",,"패러사이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Parasitemon.
Seltenheit: ★★★★★"
1621,,"Una medaglia di Bulbmon.
Rarità: ★★★★","閥門獸的獎牌
稀有度：★★★★",,"벨브몬 메달
레어리티 : ★★★★","Eine Medaille von einem Bulbmon.
Seltenheit: ★★★★"
1622,,"Una medaglia da un Peacockmon.
Rarità: ★★★★★","孔雀龍獸的獎牌
稀有度：★★★★★",,"피콕몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Peacockmon.
Seltenheit: ★★★★★"
1623,,"Una medaglia da un Hisyaryumon.
Rarità: ★★★★","龍王獸的獎牌
稀有度：★★★★",,"히사류우몬 메달
레어리티 : ★★★★","Eine Medaille von einem Hisyaryumon.
Seltenheit: ★★★★"
1624,,"Una medaglia da un BishopChessmon.
Rarità: ★★★★","主教獸的獎牌
稀有度：★★★★",,"B체스몬 메달
레어리티 : ★★★★","Eine Medaille von einem BishopChessmon.
Seltenheit: ★★★★"
1625,,"Una medaglia di un Pichimon.
Rarità: ★","比基獸的獎牌
稀有度：★",,"피치몬 메달
레어리티 : ★","Eine Medaille von einem Pichimon.
Seltenheit: ★"
1626,,"Una medaglia da un Rabbitmon.
Rarità: ★★★★★","野兔獸的獎牌
稀有度：★★★★★",,"비트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Rabbitmon.
Seltenheit: ★★★★★"
1627,,"Una medaglia da un Pinamon.
Rarità: ★","皮那獸的獎牌
稀有度：★",,"피나몬 메달
레어리티 : ★","Eine Medaille von einem Pinamon.
Seltenheit: ★"
1628,,"Una medaglia da un Pipismon.
Rarità: ★★★★★","蝙蝠獸的獎牌
稀有度：★★★★★",,"피피스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Pipismon.
Seltenheit: ★★★★★"
1629,,"Una medaglia da un HippoGryphonmon.
Rarità: ★★★★","仙鷹獸的獎牌
稀有度：★★★★",,"히포그리포몬 메달
레어리티 : ★★★★","Eine Medaille von einem HippoGryphonmon.
Seltenheit: ★★★★"
1630,,"Una medaglia da un Hyogamon.
Rarità: ★★★","冰加獸的獎牌
稀有度：★★★",,"블루우가몬 메달
레어리티 : ★★★","Eine Medaille von einem Hyogamon.
Seltenheit: ★★★"
1631,,"Una medaglia da un Phascomon.
Rarità: ★★","無尾熊獸的獎牌
稀有度：★★",,"파스코몬 메달
레어리티 : ★★","Eine Medaille von einem Phascomon.
Seltenheit: ★★"
1632,,"Una medaglia di un Fangmon.
Rarità: ★★★","狼牙獸的獎牌
稀有度：★★★",,"팽몬 메달
레어리티 : ★★★","Eine Medaille von einem Fangmon.
Seltenheit: ★★★"
1633,,"Una medaglia da un FanBeemon.
Rarità: ★★","幻蜂獸的獎牌
稀有度：★★",,"아기벌몬 메달
레어리티 : ★★","Eine Medaille von einem FanBeemon.
Seltenheit: ★★"
1634,,"Una medaglia da un Fugamon.
Rarità: ★★★","風加獸的獎牌
稀有度：★★★",,"푸가몬 메달
레어리티 : ★★★","Eine Medaille von einem Fugamon.
Seltenheit: ★★★"
1635,,"Una medaglia di Fujinmon.
Rarità: ★★★★★","風神獸的獎牌
稀有度：★★★★★",,"풍신몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Fujinmon.
Seltenheit: ★★★★★"
1636,,"Una medaglia da un Boogiemon.
Rarità: ★★★","夜魔獸的獎牌
稀有度：★★★",,"부기몬 메달
레어리티 : ★★★","Eine Medaille von einem Boogeymon.
Seltenheit: ★★★"
1637,,"Una medaglia da un DemiMeramon.
Rarità: ★","小火焰獸的獎牌
稀有度：★",,"푸치메라몬 메달
레어리티 : ★","Eine Medaille von einem DemiMeramon.
Seltenheit: ★"
1638,,"Una medaglia di un Petitmon.
Rarità: ★","小龍獸的獎牌
稀有度：★",,"쁘띠몬 메달
레어리티 : ★","Eine Medaille von einem Petitmon.
Seltenheit: ★"
1639,,"Una medaglia di un Bucchiemon (Verde).
Rarità: ★★★★★","愛精靈獸(綠)的獎牌
稀有度：★★★★★",,"푸치몬(녹) 메달
레어리티 : ★★★★★","Eine Medaille von einem Bucchiemon 
(Grün). Seltenheit: ★★★★★"
1640,,"Una medaglia di Puttimon.
Rarità: ★","小天使獸的獎牌
稀有度：★",,"푸트몬 메달
레어리티 : ★","Eine Medaille von einem Puttimon.
Seltenheit: ★"
1641,,"Una medaglia di un Pteramon.
Rarità: ★★★★★","翼龍獸的獎牌
稀有度：★★★★★",,"프테라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Pteramon.
Seltenheit: ★★★★★"
1642,,"Una medaglia da un Pupumon.
Rarità: ★","普普獸的獎牌
稀有度：★",,"푸푸몬 메달
레어리티 : ★","Eine Medaille von einem Pupumon.
Seltenheit: ★"
1643,,"Una medaglia di Flybeemon.
Rarità: ★★★★★","蜂王獸的獎牌
稀有度：★★★★★",,"플라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Flybeemon.
Seltenheit: ★★★★★"
1644,,"Una medaglia da un Bullmon.
Rarità: ★★★★★","鬥牛獸的獎牌
稀有度：★★★★★",,"황소몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Bullmon.
Seltenheit: ★★★★★"
1645,,"Una medaglia da un Flarerizamon.
Rarità: ★★★","火焰蜥蜴獸的獎牌
稀有度：★★★",,"화염리자몬 메달
레어리티 : ★★★","Eine Medaille von einem Flarerizamon.
Seltenheit: ★★★"
1646,,"Una medaglia di un BladeKuwagamon.
Rarità: ★★★","銳刃古加獸的獎牌
稀有度：★★★",,"블레이드쿠가몬 메달
레어리티 : ★★★","Eine Medaille von einem BladeKuwagamon.
Seltenheit: ★★★"
1647,,"Una medaglia da un Prairiemon.
Rarità: ★★★★★","土撥鼠獸的獎牌
稀有度：★★★★★",,"프라리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Prairimon.
Seltenheit: ★★★★★"
1648,,"Una medaglia da un Frogmon.
Rarità: ★★★★★","雨蛙獸的獎牌
稀有度：★★★★★",,"프로그몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Frogmon.
Seltenheit: ★★★★★"
1649,,"Una medaglia da un Puroromon.
Rarità: ★","普洛洛獸的獎牌
稀有度：★",,"푸로로몬 메달
레어리티 : ★","Eine Medaille von einem Puroromon.
Seltenheit: ★"
1650,,"Una medaglia da un Bearmon.
Rarità: ★★","小熊獸的獎牌
稀有度：★★",,"베어몬 메달
레어리티 : ★★","Eine Medaille von einem Bearmon.
Seltenheit: ★★"
1651,,"Una medaglia da un Petaldramon.
Rarità: ★★★★★","花龍獸的獎牌
稀有度：★★★★★",,"페탈드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Petaldramon.
Seltenheit: ★★★★★"
1652,,"Una medaglia di un Betsumon.
Rarità: ★★★★","冒充獸的獎牌
稀有度：★★★★",,"베츠몬 메달
레어리티 : ★★★★","Eine Medaille von einem Betsumon.
Seltenheit: ★★★★"
1653,,"Una medaglia di un Bebydomon.
Rarità: ★","幼龍獸的獎牌
稀有度：★",,"베비드몬 메달
레어리티 : ★","Eine Medaille von einem Bebydomon.
Seltenheit: ★"
1654,,"Una medaglia di Velgemon.
Rarità: ★★★★★","瓦爾格爾獸的獎牌
稀有度：★★★★★",,"베르그몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Velgremon.
Seltenheit: ★★★★★"
1655,,"Una medaglia da un Penguinmon.
Rarità: ★★","企鵝獸的獎牌
稀有度：★★",,"펭귄몬 메달
레어리티 : ★★","Eine Medaille von einem Penguinmon.
Seltenheit: ★★"
1656,,"Una medaglia da un Boarmon.
Rarità: ★★★★★","燒豬獸的獎牌
稀有度：★★★★★",,"멧돼지몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Boarmon.
Seltenheit: ★★★★★"
1657,,"Una medaglia di un Porcupamon.
Rarità: ★★★","刺熊獸的獎牌
稀有度：★★★",,"포큐파몬 메달
레어리티 : ★★★","Eine Medaille von einem Porcupamon.
Seltenheit: ★★★"
1658,,"Una medaglia da un Pokomon.
Rarità: ★","波克獸的獎牌
稀有度：★",,"포코몬 메달
레어리티 : ★","Eine Medaille von einem Viximon.
Seltenheit: ★"
1659,,"Una medaglia da un Bommon.
Rarità: ★","炸彈獸的獎牌
稀有度：★",,"봄몬 메달
레어리티 : ★","Eine Medaille von einem Bommon.
Seltenheit: ★"
1660,,"Una medaglia di un Ponchomon.
Rarità: ★★★★★","墨西哥仙人掌獸的獎牌
稀有度：★★★★★",,"판초몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ponchomon.
Seltenheit: ★★★★★"
1661,,"Una medaglia di un Matadormon.
Rarità: ★★★★","鬥牛士獸的獎牌
稀有度：★★★★",,"마타돌몬 메달
레어리티 : ★★★★","Eine Medaille von einem Matadormon.
Seltenheit: ★★★★"
1662,,"Una medaglia di un Mametyramon.
Rarità: ★★★★","豆豆巨龍獸的獎牌
稀有度：★★★★",,"콩알티라몬 메달
레어리티 : ★★★★","Eine Medaille von einem MameTyramon.
Seltenheit: ★★★★"
1663,,"Una medaglia di Mantaraymon.
Rarità: ★★★★★","巨魟獸的獎牌
稀有度：★★★★★",,"가오리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Mantaraymon.
Seltenheit: ★★★★★"
1664,,"Una medaglia da un Manbomon.
Rarità: ★★★★★","曼波獸的獎牌
稀有度：★★★★★",,"맘보몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Manbomon.
Seltenheit: ★★★★★"
1665,,"Una medaglia di un Mikemon.
Rarità: ★★★","三毛貓獸的獎牌
稀有度：★★★",,"미케몬 메달
레어리티 : ★★★","Eine Medaille von einem Mikemon.
Seltenheit: ★★★"
1666,,"Una medaglia di Missimon.
Rarità: ★","導彈獸的獎牌
稀有度：★",,"미사일몬 메달
레어리티 : ★","Eine Medaille von einem Missimon.
Seltenheit: ★"
1667,,"Una medaglia da un Minotarumon.
Rarità: ★★★","牛人獸的獎牌
稀有度：★★★",,"미노타르몬 메달
레어리티 : ★★★","Eine Medaille von einem Minotarumon.
Seltenheit: ★★★"
1668,,"Una medaglia di un Moosemon.
Rarità: ★★★★★","駝鹿獸的獎牌
稀有度：★★★★★",,"무스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Moosemon.
Seltenheit: ★★★★★"
1669,,"Una medaglia da un Muchomon.
Rarità: ★★","五彩獸的獎牌
稀有度：★",,"레드펭귄몬 메달
레어리티 : ★★","Eine Medaille von einem Muchomon.
Seltenheit: ★★"
