ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1513,"","A medal from a Varodurumon.
Rarity: ★★★★★","瓦爾德獸的獎牌
稀有度：★★★★★","","발두르몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Valdurmon.
Seltenheit: ★★★★★"
1514,"","A medal from a Wingdramon.
Rarity: ★★★★","翼龍獸的獎牌
稀有度：★★★★","","윙드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Wingdramon.
Seltenheit: ★★★★"
1515,"","A medal from a Volcdramon.
Rarity: ★★★★","火山龍獸的獎牌
稀有度：★★★★","","볼크드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Volcdramon.
Seltenheit: ★★★★"
1516,"","A medal from an Elephantmon.
Rarity: ★★★★★","巨象獸的獎牌
稀有度：★★★★★","","코끼몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Elephantmon.
Seltenheit: ★★★★★"
1517,"","A medal from an Otamamon (Red).
Rarity: ★★","紅蝌蚪獸的獎牌
稀有度：★★★","","올챙몬(적) 메달
레어리티 : ★★","Eine Medaille von einem Otamamon (Rot).
Seltenheit: ★★"
1518,"","A medal from an Opossummon.
Rarity: ★★★★★","負鼠獸的獎牌
稀有度：★★★★★","","토토몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Opossummon.
Seltenheit: ★★★★★"
1519,"","A medal from an Orcamon.
Rarity: ★★★★★","奧魯加獸的獎牌
稀有度：★★★★★","","돌고래몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Orcamon.
Seltenheit: ★★★★★"
1520,"","A medal from an Orochimon.
Rarity: ★★★★","大蛇獸的獎牌
稀有度：★★★★","","오로치몬 메달
레어리티 : ★★★★","Eine Medaille von einem Orochimon.
Seltenheit: ★★★★"
1521,"","A medal from a Gargoylemon.
Rarity: ★★★★★","石像鬼獸的獎牌
稀有度：★★★★★","","고르고몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Gargoylemon.
Seltenheit: ★★★★★"
1522,"","A medal from a Chaosmon: Valdur Arm.
Rarity: ★★★★★","混沌獸邪龍臂的獎牌
稀有度：★★★★★","","카오스몬 발두르암 메달
레어리티 : ★★★★★","Eine Medaille von einem Chaosmon: 
Valdur Arm. Seltenheit: ★★★★★"
1523,"","A medal from a Crabmon.
Rarity: ★★","巨蟹獸的獎牌
稀有度：★★★★","","크랩몬 메달
레어리티 : ★★","Eine Medaille von einem Crabmon.
Seltenheit: ★★"
1524,"","A medal from a Kabukimon.
Rarity: ★★★★★","傾奇者獸的獎牌
稀有度：★★★★★","","탤런트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Kabukimon.
Seltenheit: ★★★★★"
1525,"","A medal from a Gabumon (Black).
Rarity: ★★","黑加布獸的獎牌
稀有度：★★","","파피몬(흑) 메달
레어리티 : ★★","Eine Medaille von einem Gabumon 
(Schwarz). Seltenheit: ★★"
1526,"","A medal from a Chameleonmon.
Rarity: ★★★★★","變色龍獸的獎牌
稀有度：★★★★★","","카멜레온몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Chameleonmon.
Seltenheit: ★★★★★"
1527,"","A medal from a Gulfmon.
Rarity: ★★★★★","哈里發獸的獎牌
稀有度：★★★★★","","가르프몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Gulfmon.
Seltenheit: ★★★★★"
1528,"","A medal from a Garurumon (Black).
Rarity: ★★★","黑加魯魯獸的獎牌
稀有度：★★★","","가루몬(흑) 메달
레어리티 : ★★★","Eine Medaille von einem Garurumon 
(Schwarz). Seltenheit: ★★★"
1529,"","A medal from a Kangarumon.
Rarity: ★★★★★","袋鼠獸的獎牌
稀有度：★★★★★","","캥거루몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Kangarumon.
Seltenheit: ★★★★★"
1530,"","A medal from a GigaSeadramon.
Rarity: ★★★★★","千兆海龍獸的獎牌
稀有度：★★★★★","","기가시드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem GigaSeadramon.
Seltenheit: ★★★★★"
1531,"","A medal from a Cannondramon.
Rarity: ★★★★★","加農砲龍獸的獎牌
稀有度：★★★★★","","캐논드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Cannondramon.
Seltenheit: ★★★★★"
1532,"","A medal from a Kyaromon.
Rarity: ★","彈彈獸的獎牌
稀有度：★","","캬로몬 메달
레어리티 : ★","Eine Medaille von einem Kyaromon.
Seltenheit: ★"
1533,"","A medal from a Kyukimon.
Rarity: ★★★★","窮奇獸的獎牌
稀有度：★★★★","","큐우키몬 메달
레어리티 : ★★★★","Eine Medaille von einem Kyukimon.
Seltenheit: ★★★★"
1534,"","A medal from a Kyupimon.
Rarity: ★","丘比獸的獎牌
稀有度：★","","큐피몬 메달
레어리티 : ★","Eine Medaille von einem Cupimon.
Seltenheit: ★"
1535,"","A medal from a KingChessmon.
Rarity: ★★★★★","王棋獸的獎牌
稀有度：★★★★★","","킹체스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem KingChessmon.
Seltenheit: ★★★★★"
1536,"","A medal from a Ginryumon.
Rarity: ★★★","銀龍獸的獎牌
稀有度：★★★","","깅류우몬 메달
레어리티 : ★★★","Eine Medaille von einem Ginryumon.
Seltenheit: ★★★"
1537,"","A medal from a ClavisAngemon.
Rarity: ★★★★★","鑰天使獸的獎牌
稀有度：★★★★★","","클라비스엔젤몬 메달
레어리티 : ★★★★★","Eine Medaille von einem ClavisAngemon.
Seltenheit: ★★★★★"
1538,"","A medal from a Groundramon.
Rarity: ★★★★","雲龍獸的獎牌
稀有度：★★★★","","그라운드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Groundramon.
Seltenheit: ★★★★"
1539,"","A medal from a Grizzlymon.
Rarity: ★★★","灰熊獸的獎牌
稀有度：★★★","","그리즈몬 메달
레어리티 : ★★★","Eine Medaille von einem Grizzlymon.
Seltenheit: ★★★"
1540,"","A medal from a Gururumon.
Rarity: ★★★","古魯魯獸的獎牌
稀有度：★★★","","구루몬 메달
레어리티 : ★★★","Eine Medaille von einem Gururumon.
Seltenheit: ★★★"
1541,"","A medal from a Cerberusmon.
Rarity: ★★★★","沙路比獸的獎牌
稀有度：★★★★","","케르베로스몬 메달
레어리티 : ★★★★","Eine Medaille von einem Cerberusmon.
Seltenheit: ★★★★"
1542,"","A medal from a Geremon.
Rarity: ★★★","庸俗獸的獎牌
稀有度：★★★","","옐로우워매몬 메달
레어리티 : ★★★","Eine Medaille von einem Geremon.
Seltenheit: ★★★"
1543,"","A medal from a Kenkimon.
Rarity: ★★★★★","工程機械獸的獎牌
稀有度：★★★★★","","크레인몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Kenkimon.
Seltenheit: ★★★★★"
1544,"","A medal from a Coredramon (Blue).
Rarity: ★★★","藍核龍獸的獎牌
稀有度：★★★","","코어드라몬(청) 메달
레어리티 : ★★★","Eine Medaille von einem Coredramon
(Blau). Seltenheit: ★★★"
1545,"","A medal from a Coredramon (Green).
Rarity: ★★★","綠核龍獸的獎牌
稀有度：★★★","","코어드라몬(녹) 메달
레어리티 : ★★★","Eine Medaille von einem Coredramon
(Grün). Seltenheit: ★★★"
1546,"","A medal from a Kogamon.
Rarity: ★★★","甲賀獸的獎牌
稀有度：★★★","","코가몬 메달
레어리티 : ★★★","Eine Medaille von einem Kogamon.
Seltenheit: ★★★"
1547,"","A medal from a Monmon.
Rarity: ★★","小猴獸的獎牌
稀有度：★★","","코에몬 메달
레어리티 : ★★","Eine Medaille von einem Monmon.
Seltenheit: ★★"
1548,"","A medal from a Goatmon.
Rarity: ★★★★★","黑羊獸的獎牌
稀有度：★★★★★","","고트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Goatmon.
Seltenheit: ★★★★★"
1549,"","A medal from a KoKabuterimon.
Rarity: ★★","小獨角仙獸的獎牌
稀有度：★★","","코캅테리몬 메달
레어리티 : ★★","Eine Medaille von einem KoKabuterimon.
Seltenheit: ★★"
1550,"","A medal from a Roachmon.
Rarity: ★★★","蟑螂獸的獎牌
稀有度：★★","","로오치몬 메달
레어리티 : ★★★","Eine Medaille von einem Roachmon.
Seltenheit: ★★★"
1551,"","A medal from a Reapermon.
Rarity: ★★★★★","獄門獸的獎牌
稀有度：★★★★★","","고크몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Reapermon.
Seltenheit: ★★★★★"
1552,"","A medal from a Commandramon.
Rarity: ★★","卡曼龍獸的獎牌
稀有度：★★","","코만드라몬 메달
레어리티 : ★★","Eine Medaille von einem Commandramon.
Seltenheit: ★★"
1553,"","A medal from a Kongoumon.
Rarity: ★★★★★","金剛獸的獎牌
稀有度：★★★★★","","콩고몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Kongoumon.
Seltenheit: ★★★★★"
1554,"","A medal from a Searchmon.
Rarity: ★★★★★","薩奇獸的獎牌
稀有度：★★★★★","","서치몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Searchmon.
Seltenheit: ★★★★★"
1555,"","A medal from a Psychemon.
Rarity: ★★","迷幻獸的獎牌
稀有度：★★","","사이케몬 메달
레어리티 : ★★","Eine Medaille von einem Psychemon.
Seltenheit: ★★"
1556,"","A medal from a Weedmon.
Rarity: ★★★","雜草獸的獎牌
稀有度：★★★","","그린베지몬 메달
레어리티 : ★★★","Eine Medaille von einem Zassoumon.
Seltenheit: ★★★"
1557,"","A medal from a Salamandermon.
Rarity: ★★★★★","沙羅曼蛇獸的獎牌
稀有度：★★★★★","","사라만다몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Salamandermon.
Seltenheit: ★★★★★"
1558,"","A medal from a Sangloupmon.
Rarity: ★★★","血狼獸的獎牌
稀有度：★★★","","상굴몬 메달
레어리티 : ★★★","Eine Medaille von einem Sangloupmon.
Seltenheit: ★★★"
1559,"","A medal from a Zanbamon.
Rarity: ★★★★★","斬伐獸的獎牌
稀有度：★★★","","황금무사몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Zanbamon.
Seltenheit: ★★★★★"
1560,"","A medal from a Sunmon.
Rarity: ★","日光獸的獎牌
稀有度：★","","선몬 메달
레어리티 : ★","Eine Medaille von einem Sunmon.
Seltenheit: ★"
1561,"","A medal from a Seasarmon.
Rarity: ★★★","風獅獸的獎牌
稀有度：★★★","","시샤몬 메달
레어리티 : ★★★","Eine Medaille von einem Seasarmon.
Seltenheit: ★★★"
1562,"","A medal from a Sheepmon.
Rarity: ★★★★★","綿羊獸的獎牌
稀有度：★★★★★","","메리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Sheepmon.
Seltenheit: ★★★★★"
1563,"","A medal from a Seahomon.
Rarity: ★★★★★","海馬獸的獎牌
稀有度：★★★★★","","해마몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Seahomon.
Seltenheit: ★★★★★"
1564,"","A medal from a Coelamon.
Rarity: ★★★","希拉獸的獎牌
稀有度：★★★","","씨라몬 메달
레어리티 : ★★★","Eine Medaille von einem Coelamon.
Seltenheit: ★★★"
1565,"","A medal from a Sealsdramon.
Rarity: ★★★","特戰龍獸的獎牌
稀有度：★★★","","실즈드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Sealdramon.
Seltenheit: ★★★"
1566,"","A medal from a Shadramon.
Rarity: ★★★★★","影龍獸的獎牌
稀有度：★★★★★","","샤드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Shadramon.
Seltenheit: ★★★★★"
1567,"","A medal from a JetSilphymon.
Rarity: ★★★★★","風車人面戰鷹獸的獎牌
稀有度：★★★★★","","제트실피드몬 메달
레어리티 : ★★★★★","Eine Medaille von einem JetSilphymon.
Seltenheit: ★★★★★"
1568,"","A medal from a ShimaUnimon.
Rarity: ★★★","獨角斑馬獸的獎牌
稀有度：★★★","","얼룩유니몬 메달
레어리티 : ★★★","Eine Medaille von einem ShimaUnimon.
Seltenheit: ★★★"
1569,"","A medal from a Xiaomon.
Rarity: ★","夏奧獸的獎牌
稀有度：★","","샤오몬 메달
레어리티 : ★","Eine Medaille von einem Xiaomon.
Seltenheit: ★"
1570,"","A medal from a JungleMoyjamon.
Rarity: ★★★","叢林毛人獸的獎牌
稀有度：★★★","","정글모털몬 메달
레어리티 : ★★★","Eine Medaille von einem JungleMojyamon.
Seltenheit: ★★★"
1571,"","A medal from a JewelBeemon.
Rarity: ★★★★","寶石蜂獸的獎牌
稀有度：★★★★","","주엘비몬 메달
레어리티 : ★★★★","Eine Medaille von einem JewelBeemon.
Seltenheit: ★★★★"
1572,"","A medal from a Suijinmon.
Rarity: ★★★★★","水神獸的獎牌
稀有度：★★★★★","","수신몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Suijinmon.
Seltenheit: ★★★★★"
1573,"","A medal from a Swimmon.
Rarity: ★★","游泳獸的獎牌
稀有度：★★","","스윔몬 메달
레어리티 : ★★","Eine Medaille von einem Swimmon.
Seltenheit: ★★"
1574,"","A medal from a SkullBaluchimon.
Rarity: ★★★★","骨犀獸的獎牌
稀有度：★★★★","","스컬벌키몬 메달
레어리티 : ★★★★","Eine Medaille von einem SkullBaluchimon.
Seltenheit: ★★★★"
1575,"","A medal from a SkullScorpiomon.
Rarity: ★★★★","毒蠍獸的獎牌
稀有度：★★★★","","전갈몬 메달
레어리티 : ★★★★","Eine Medaille von einem SkullScorpiomon.
Seltenheit: ★★★★"
1576,"","A medal from a Strabimon.
Rarity: ★★★★★","斯特拉比獸的獎牌
稀有度：★★★★★","","스트라비몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Strabimon.
Seltenheit: ★★★★★"
1577,"","A medal from a SnowGoblimon.
Rarity: ★★","冰雪野人獸的獎牌
稀有度：★★","","스노우고부리몬 메달
레어리티 : ★★","Eine Medaille von einem SnowGoburimon.
Seltenheit: ★★"
1578,"","A medal from a Spinomon.
Rarity: ★★★★★","棘龍獸的獎牌
稀有度：★★★★★","","스피노몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Spinomon.
Seltenheit: ★★★★★"
1579,"","A medal from a Zurumon.
Rarity: ★","狡猾獸的獎牌
稀有度：★","","얍실몬 메달
레어리티 : ★","Eine Medaille von einem Zurumon.
Seltenheit: ★"
1580,"","A medal from a Swanmon.
Rarity: ★★★★★","天鵝獸的獎牌
稀有度：★★★★★","","백조몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Swanmon.
Seltenheit: ★★★★★"
1581,"","A medal from a SaviorHuckmon.
Rarity: ★★★★","救星漢克獸的獎牌
稀有度：★★★★","","세이버헉몬 메달
레어리티 : ★★★★","Eine Medaille von einem SaviorHackmon.
Seltenheit: ★★★★"
1582,"","A medal from a Saberdramon.
Rarity: ★★★","凶爪巴多拉獸的獎牌
稀有度：★★★","","블랙버드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Saberdramon.
Seltenheit: ★★★"
1583,"","A medal from a Sethmon.
Rarity: ★★★★★","賽特獸的獎牌
稀有度：★★★★★","","세트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Sethmon.
Seltenheit: ★★★★★"
1584,"","A medal from a Soulmon.
Rarity: ★★★","靈魂獸的獎牌
稀有度：★★★","","소울몬 메달
레어리티 : ★★★","Eine Medaille von einem Soulmon.
Seltenheit: ★★★"
1585,"","A medal from a Solarmon.
Rarity: ★★","太陽獸的獎牌
稀有度：★★","","황금톱니몬 메달
레어리티 : ★★","Eine Medaille von einem Solarmon.
Seltenheit: ★★"
1586,"","A medal from a DarkSuperStarmon.
Rarity: ★★★★","暗黑超級流星獸的獎牌
稀有度：★★★★","","다크슈퍼스타몬 메달
레어리티 : ★★★★","Medaille von einem DarkSuperStarmon. 
Seltenheit: ★★★★"
1587,"","A medal from a DarkLizardmon.
Rarity: ★★★","暗黑蜥蜴獸的獎牌
稀有度：★★★","","다크리자몬 메달
레어리티 : ★★★","Eine Medaille von einem Darkrizamon.
Seltenheit: ★★★"
1588,"","A medal from a TyrantKabuterimon.
Rarity: ★★★★★","暴君比多獸的獎牌
稀有度：★★★★★","","타이런트캅테리몬 메달
레어리티 : ★★★★★","Medaille von einem TyrantKabuterimon.
Seltenheit: ★★★★★"
1589,"","A medal from a Tuskmon.
Rarity: ★★★","大角獸的獎牌
稀有度：★★★","","태스크몬 메달
레어리티 : ★★★","Eine Medaille von einem Tuskmon.
Seltenheit: ★★★"
1590,"","A medal from a Tankdramon.
Rarity: ★★★★","坦克龍獸的獎牌
稀有度：★★★★","","탱크드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Tankdramon.
Seltenheit: ★★★★"
1591,"","A medal from a Choromon.
Rarity: ★","巧洛獸的獎牌
稀有度：★","","뽈뽈몬 메달
레어리티 : ★","Eine Medaille von einem Choromon.
Seltenheit: ★"
1592,"","A medal from a Tsukaimon.
Rarity: ★★","使魔獸的獎牌
稀有度：★★","","츄카이몬 메달
레어리티 : ★★","Eine Medaille von einem Tsukaimon.
Seltenheit: ★★"
1593,"","A medal from a MudFrigimon.
Rarity: ★★★","泥人獸的獎牌
稀有度：★★★","","머드프리지몬 메달
레어리티 : ★★★","Eine Medaille von einem MudFrigimon.
Seltenheit: ★★★"
1594,"","A medal from a Diatrymon.
Rarity: ★★★","冠恐鳥獸的獎牌
稀有度：★★★","","디아트리몬 메달
레어리티 : ★★★","Eine Medaille von einem Diatrymon.
Seltenheit: ★★★"
1595,"","A medal from a Dinotigermon.
Rarity: ★★★★★","恐獅王獸的獎牌
稀有度：★★★★★","","다이노타이거몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Dinotigermon.
Seltenheit: ★★★★★"
1596,"","A medal from a Dinohyumon.
Rarity: ★★★","龍人獸的獎牌
稀有度：★★★","","다이노휴몬 메달
레어리티 : ★★★","Eine Medaille von einem Dinohyumon.
Seltenheit: ★★★"
1597,"","A medal from a Dinorexmon.
Rarity: ★★★★★","恐王龍獸的獎牌
稀有度：★★★★★","","다이노렉스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Dinorexmon.
Seltenheit: ★★★★★"
1598,"","A medal from a Tylomon.
Rarity: ★★★★★","海王龍獸的獎牌
稀有度：★★★★★","","티로몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Tylomon.
Seltenheit: ★★★★★"
1599,"","A medal from a Devitamamon.
Rarity: ★★★★★","惡魔蛋蛋獸的獎牌
稀有度：★★★★★","","데블타몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Devitamamon.
Seltenheit: ★★★★★"
1600,"","A medal from a Depthmon.
Rarity: ★★★★★","深海獸的獎牌
稀有度：★★★★★","","마린몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Depthmon.
Seltenheit: ★★★★★"
1601,"","A medal from a ToyAgumon (Black).
Rarity: ★★","黑積木亞古獸的獎牌
稀有度：★★","","토이아구몬(흑) 메달
레어리티 : ★★","Eine Medaille von einem ToyAgumon
(Schwarz). Seltenheit: ★★"
1602,"","A medal from a Doumon.
Rarity: ★★★★","道師獸的獎牌
稀有度：★★★★","","도우몬 메달
레어리티 : ★★★★","Eine Medaille von einem Doumon.
Seltenheit: ★★★★"
1603,"","A medal from a Turuiemon.
Rarity: ★★★","兔爺獸的獎牌
稀有度：★★★","","토리에몬 메달
레어리티 : ★★★","Eine Medaille von einem Turuiemon.
Seltenheit: ★★★"
1604,"","A medal from a Togemogumon.
Rarity: ★★★★★","刺鼠獸的獎牌
稀有度：★★★★★","","도치몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Togemogumon.
Seltenheit: ★★★★★"
1605,"","A medal from a Doggymon.
Rarity: ★★★","瘋狗獸的獎牌
稀有度：★★★","","도그몬 메달
레어리티 : ★★★","Eine Medaille von einem Doggymon.
Seltenheit: ★★★"
1606,"","A medal from a TobuCatmon.
Rarity: ★★★","雄貓獸的獎牌
稀有度：★★★","","토브캐트몬 메달
레어리티 : ★★★","Eine Medaille von einem Tobucatmon.
Seltenheit: ★★★"
1607,"","A medal from a Dracomon.
Rarity: ★★","天龍獸的獎牌
稀有度：★★","","드라코몬 메달
레어리티 : ★★","Eine Medaille von einem Dracomon.
Seltenheit: ★★"
1608,"","A medal from a Triceramon.
Rarity: ★★★★","三觭龍獸的獎牌
稀有度：★★★★","","트리케라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Triceramon.
Seltenheit: ★★★★"
1609,"","A medal from a KnightChessmon (Black).
Rarity: ★★★","黑棋獸的獎牌
稀有度：★★★","","나이트체스몬(흑) 메달
레어리티 : ★★★","Eine Medaille von einem KnightChessmon
(Schwarz). Seltenheit: ★★★"
1610,"","A medal from a KnightChessmon (White).
Rarity: ★★★","白棋獸的獎牌
稀有度：★★★","","나이트체스몬(백) 메달
레어리티 : ★★★","Eine Medaille von einem KnightChessmon
(Weiß). Seltenheit: ★★★"
1611,"","A medal from a NiseDrimogemon.
Rarity: ★★★","假鑽地獸的獎牌
稀有度：★★★","","수염두리몬 메달
레어리티 : ★★★","Eine Medaille von einem NiseDrimogemon.
Seltenheit: ★★★"
1612,"","A medal from a NeoDevimon.
Rarity: ★★★★","新種惡魔獸的獎牌
稀有度：★★★★","","네오데블몬 메달
레어리티 : ★★★★","Eine Medaille von einem NeoDevimon.
Seltenheit: ★★★★"
1613,"","A medal from a Nohemon.
Rarity: ★★★★★","草人獸的獎牌
稀有度：★★★★★","","허수아비몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Nohemon.
Seltenheit: ★★★★★"
1614,"","A medal from a Harpymon.
Rarity: ★★★★★","哈比獸的獎牌
稀有度：★★★★★","","하피몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Harpymon.
Seltenheit: ★★★★★"
1615,"","A medal from a PileVolcamon.
Rarity: ★★★★★","摔跤火山獸的獎牌
稀有度：★★★★★","","파일볼케몬 메달
레어리티 : ★★★★★","Eine Medaille von einem PileVolcanomon.
Seltenheit: ★★★★★"
1616,"","A medal from a BaoHuckmon.
Rarity: ★★★","巴歐漢克獸的獎牌
稀有度：★★★","","바오헉몬 메달
레어리티 : ★★★","Eine Medaille von einem BaoHackmon.
Seltenheit: ★★★"
1617,"","A medal from a Paomon.
Rarity: ★","巴歐獸的獎牌
稀有度：★","","파오몬 메달
레어리티 : ★","Eine Medaille von einem Paomon.
Seltenheit: ★"
1618,"","A medal from a Butterflymon.
Rarity: ★★★★★","蝴蝶獸的獎牌
稀有度：★★★★★","","나비몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Butterflymon.
Seltenheit: ★★★★★"
1619,"","A medal from a Pafumon.
Rarity: ★","膨膨獸的獎牌
稀有度：★","","파후몬 메달
레어리티 : ★","Eine Medaille von einem Puffmon.
Seltenheit: ★"
1620,"","A medal from a Parasimon.
Rarity: ★★★★★","寄生蟲獸的獎牌
稀有度：★★★★★","","패러사이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Parasitemon.
Seltenheit: ★★★★★"
1621,"","A medal from a Bulbmon.
Rarity: ★★★★","閥門獸的獎牌
稀有度：★★★★","","벨브몬 메달
레어리티 : ★★★★","Eine Medaille von einem Bulbmon.
Seltenheit: ★★★★"
1622,"","A medal from a Peacockmon.
Rarity: ★★★★★","孔雀龍獸的獎牌
稀有度：★★★★★","","피콕몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Peacockmon.
Seltenheit: ★★★★★"
1623,"","A medal from a Hisyaryumon.
Rarity: ★★★★","龍王獸的獎牌
稀有度：★★★★","","히사류우몬 메달
레어리티 : ★★★★","Eine Medaille von einem Hisyaryumon.
Seltenheit: ★★★★"
1624,"","A medal from a BishopChessmon.
Rarity: ★★★★","主教獸的獎牌
稀有度：★★★★","","B체스몬 메달
레어리티 : ★★★★","Eine Medaille von einem BishopChessmon.
Seltenheit: ★★★★"
1625,"","A medal from a Pichimon.
Rarity: ★","比基獸的獎牌
稀有度：★","","피치몬 메달
레어리티 : ★","Eine Medaille von einem Pichimon.
Seltenheit: ★"
1626,"","A medal from a Rabbitmon.
Rarity: ★★★★★","野兔獸的獎牌
稀有度：★★★★★","","비트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Rabbitmon.
Seltenheit: ★★★★★"
1627,"","A medal from a Pinamon.
Rarity: ★","皮那獸的獎牌
稀有度：★","","피나몬 메달
레어리티 : ★","Eine Medaille von einem Pinamon.
Seltenheit: ★"
1628,"","A medal from a Pipismon.
Rarity: ★★★★★","蝙蝠獸的獎牌
稀有度：★★★★★","","피피스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Pipismon.
Seltenheit: ★★★★★"
1629,"","A medal from a HippoGryphonmon.
Rarity: ★★★★","仙鷹獸的獎牌
稀有度：★★★★","","히포그리포몬 메달
레어리티 : ★★★★","Eine Medaille von einem HippoGryphonmon.
Seltenheit: ★★★★"
1630,"","A medal from a Hyogamon.
Rarity: ★★★","冰加獸的獎牌
稀有度：★★★","","블루우가몬 메달
레어리티 : ★★★","Eine Medaille von einem Hyogamon.
Seltenheit: ★★★"
1631,"","A medal from a Phascomon.
Rarity: ★★","無尾熊獸的獎牌
稀有度：★★","","파스코몬 메달
레어리티 : ★★","Eine Medaille von einem Phascomon.
Seltenheit: ★★"
1632,"","A medal from a Fangmon.
Rarity: ★★★","狼牙獸的獎牌
稀有度：★★★","","팽몬 메달
레어리티 : ★★★","Eine Medaille von einem Fangmon.
Seltenheit: ★★★"
1633,"","A medal from a FanBeemon.
Rarity: ★★","幻蜂獸的獎牌
稀有度：★★","","아기벌몬 메달
레어리티 : ★★","Eine Medaille von einem FanBeemon.
Seltenheit: ★★"
1634,"","A medal from a Fugamon.
Rarity: ★★★","風加獸的獎牌
稀有度：★★★","","푸가몬 메달
레어리티 : ★★★","Eine Medaille von einem Fugamon.
Seltenheit: ★★★"
1635,"","A medal from a Fujinmon.
Rarity: ★★★★★","風神獸的獎牌
稀有度：★★★★★","","풍신몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Fujinmon.
Seltenheit: ★★★★★"
1636,"","A medal from a Boogiemon.
Rarity: ★★★","夜魔獸的獎牌
稀有度：★★★","","부기몬 메달
레어리티 : ★★★","Eine Medaille von einem Boogeymon.
Seltenheit: ★★★"
1637,"","A medal from a DemiMeramon.
Rarity: ★","小火焰獸的獎牌
稀有度：★","","푸치메라몬 메달
레어리티 : ★","Eine Medaille von einem DemiMeramon.
Seltenheit: ★"
1638,"","A medal from a Petitmon.
Rarity: ★","小龍獸的獎牌
稀有度：★","","쁘띠몬 메달
레어리티 : ★","Eine Medaille von einem Petitmon.
Seltenheit: ★"
1639,"","A medal from a Bucchiemon (Green).
Rarity: ★★★★★","愛精靈獸(綠)的獎牌
稀有度：★★★★★","","푸치몬(녹) 메달
레어리티 : ★★★★★","Eine Medaille von einem Bucchiemon 
(Grün). Seltenheit: ★★★★★"
1640,"","A medal from a Puttimon.
Rarity: ★","小天使獸的獎牌
稀有度：★","","푸트몬 메달
레어리티 : ★","Eine Medaille von einem Puttimon.
Seltenheit: ★"
1641,"","A medal from a Pteramon.
Rarity: ★★★★★","翼龍獸的獎牌
稀有度：★★★★★","","프테라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Pteramon.
Seltenheit: ★★★★★"
1642,"","A medal from a Pupumon.
Rarity: ★","普普獸的獎牌
稀有度：★","","푸푸몬 메달
레어리티 : ★","Eine Medaille von einem Pupumon.
Seltenheit: ★"
1643,"","A medal from a Flybeemon.
Rarity: ★★★★★","蜂王獸的獎牌
稀有度：★★★★★","","플라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Flybeemon.
Seltenheit: ★★★★★"
1644,"","A medal from a Bullmon.
Rarity: ★★★★★","鬥牛獸的獎牌
稀有度：★★★★★","","황소몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Bullmon.
Seltenheit: ★★★★★"
